,id,stateId,countyId,cityId,country,datePostedString,is_bankOwned,is_forAuction,event,time,price,pricePerSquareFoot,city,state,yearBuilt,streetAddress,zipcode,longitude,latitude,hasBadGeocode,description,currency,livingArea,livingAreaValue,lotAreaUnits,bathrooms,bedrooms,buildingArea,parking,garageSpaces,hasGarage,levels,pool,spa,isNewConstruction,hasPetsAllowed,homeType,county
79,95125-19682679,9,953,33839,USA,2021-07-04,0,0,Listed for sale,1625356800000.0,1250000.0,717.0,San Jose,CA,1973,1584 Whiterock Cir,95125.0,-121.90876007080078,37.29143524169922,0,"""Desirable Dry Creek Village Townhome 3 Bedrooms 2 Bathrooms Several Private Courtyards Plus Backyard Patio w/Private Gate to Access the Greenbelt Attached Two Car Garage Air Conditioning. Formal Dining Room w/New Designer Chandelier and eat-in kitchen area. Vaulted Ceilings Gas switch Fireplace. Upstairs loft/office with big walk in attic. Clubhouse Pool kids pool bocce ball courts tennis court pickle ball court and big park like meadow with low HOAs. Walking distance to grocery stores and restaurants. Easy access to freeways very central location. Welcome home! Open houses Saturday & Sunday 7/10 & 7/11 1:30pm to 4pm.""",USD,1743.0,1743.0,sqft,2.0,3.0,0.0,0,0.0,0,0,0,0,0,0,TOWNHOUSE,Santa Clara County
80,95125-19687699,9,955,33839,USA,2021-07-01,0,0,Listed for sale,1625097600000.0,1849000.0,771.0,San Jose,CA,1963,1506 Cherry Garden Ln,95125.0,-121.89601135253906,37.27990341186523,0,Willow Glen opportunity on a tree lined street around the corner from Presentation High School. Large living room (17x14.5) and family room (17X19) side by side. Casual dining area in the kitchen. Original fourth bedroom converted to a formal dining room (11X15). Granite kitchen counters. Dual paned windows. Former screened patio is now an enclosed rumpus room (17.5X18) with wet bar converted without permits. Second family room square footage not included in the listed square footage of 2399.  Award winning Schallenberger Elementary.,USD,2399.0,2399.0,sqft,3.0,3.0,0.0,0,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Santa Clara County
81,95125-19687913,9,956,33839,USA,2021-06-30,0,0,Listed for sale,1625011200000.0,2598000.0,852.0,San Jose,CA,1955,1340 Koch Ln,95125.0,-121.8896026611328,37.279930114746094,0,"New Construction in 2013 by Pacific Union this home is absolutely stunning. Open concept - spacious kitchen with center island with prep sink GE Cafe series appliances 36"" Bertazzoni range window that looks out to meticulous backyard. High ceilings great room with fireplace separate dining room downstairs half bath + full bath + bedroom. Additional 3 spacious bedrooms upstairs including the owner\s suite with a walk-in closet bathroom with soaking tub and large shower. Two other bedrooms are connected by a very large bathroom for kids to share. Convenient upstairs laundry room central air & heat double pane windows. Downstairs are hand scraped white washed hardwood flooring. Owner\s have added a stunning outdoor kitchen with bar seating. Landscaping is mature & gorgeous. Move right in to this wonderful Willow Glen home and neighborhood!",USD,3049.0,3049.0,sqft,4.0,4.0,0.0,0,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Santa Clara County
82,95125-19686599,9,957,33839,USA,2021-06-29,0,0,Listed for sale,1624924800000.0,1250000.0,1071.0,San Jose,CA,1950,1861 Bird Ave,95125.0,-121.88471221923828,37.29995346069336,0,"""Willow Glen charmer. 2/1 classic with original hardwood floors in living room. This home needs some TLC to bring it up to date. Vacant and easy to show. Room in the backyard for expansion of house or maybe a pool or ADU. Newer construction right next door. Same family for over fifty years. Seller has a CA. Brokers license and is the owner.""",USD,1167.0,1167.0,sqft,1.0,2.0,0.0,0,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Santa Clara County
83,95125-19685420,9,958,33839,USA,2021-06-27,0,0,Listed for sale,1624752000000.0,1299000.0,1026.0,San Jose,CA,1941,1144 Malone Rd,95125.0,-121.89144897460938,37.292579650878906,0,Just Renovated Classic Willow Glen Charmer in the heart of beautiful Willow Glen. Enjoy living with high end designer finishes new gourmet kitchen with quartz countertops new cabinetry large peninsula with gas stove and seating stainless steel appliances including gas range hood and a built-in microwave decorator tile backsplash and flooring and brass tone fixtures. New bathroom with designer fixtures and tiles. Open floor plan with wood flooring formal living room features fireplace bonus back room can be used as a family room bedroom or office and features sliding glass doors to the private and large yard with lush lawn. Home also features welcoming front porch two car detached garage interior laundry room dual pane windows recessed lighting tankless water heater new paint inside and out. On a quiet tree lined street close to downtown WG with restaurants shops and farmers market.,USD,1266.0,1266.0,sqft,1.0,2.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Santa Clara County
84,95125-19682852,9,959,33839,USA,2021-06-25,0,0,Listed for sale,1624579200000.0,675000.0,514.0,San Jose,CA,1964,1898 Meridian Ave UNIT 48,95125.0,-121.91314697265624,37.28926086425781,0,Dry Creek HOA in Willow Glen. Gated community with tall trees extensive landscaping. Experience the peace and calm that pervades this community. Wander down the pathway to the secluded pool and club house. Relax in the park-like setting as you listen to the birds in the trees. Unit 48 has a spacious living room a separate dining area and an efficient kitchen with stainless steel appliances and a built-in microwave. Inside laundry hookups make for a self-contained unit. The large master bedroom and comfortable sized guest bedrooms make Unit 48 well-suited for comfortable living. New carpet and paint. Master bath shower is new.,USD,1312.0,1312.0,sqft,2.0,3.0,0.0,0,0.0,0,0,0,0,0,0,CONDO,Santa Clara County
85,95125-19682434,9,960,33839,USA,2021-06-25,0,0,Price change,1626048000000.0,1690000.0,983.0,San Jose,CA,1945,1558 Minnesota Ave,95125.0,-121.9120635986328,37.30073547363281,0,This lovely home boosts of Willow Glen charm. Have to see in person to appreciate the excellent condition and the Charms.  A rare found in Willow Glen-2 single family houses on a large 7138 sq ft lot! No need to build or convert a ADU. Move-in ready! 2 bedroom and 2 bath in the front house. Remodeled kitchen with new stainless steel appliances and Quartz countertops.  Living room has a fireplace and refinished hardwood flooring. Crown moldings throughout. Master bathroom with laundry area included.  Spacious backyard offers serenity for outdoor living or plenty rooms to add-on living footage. Back house has 800 sq ft with spacious living room one bedroom one bath and an enclosed patio/laundry area. The enclose patio is a perfect office space. Both houses are newly painted interior and exterior. New Heating units. Super nice neighbors. Great location: less than 1 mile to downtown Willow Glen; a short stroll to Bramhall Park; 1.5 miles to Willow Glen High School; Popular private high schools Bellermine and Presentation are within 3 miles 0.5 mile walk distance to Blackford Elementary School easy access to freeways close to major IT companies universities future Google expansion train stations and more.  This is a great place to call HOME.,USD,1720.0,1720.0,sqft,3.0,3.0,0.0,0,0.0,0,One,0,0,0,0,SINGLE_FAMILY,Santa Clara County
86,95125-19578028,9,961,33839,USA,2021-06-25,0,0,Listed for sale,1624579200000.0,1199999.0,785.0,San Jose,CA,1916,352 Jerome St,95125.0,-121.8908920288086,37.31834411621094,0,"""Beautiful Willow Glen home with bright natural light throughout and an updated open floor plan with recessed lighting. The spacious living and dining area adjoin the updated kitchen for family gatherings or simple quality time during the week. This home includes 4 Br and 3 updated Ba with 2 Br having ensuites perfect for a multi generational family. The updated kitchen with gas stove and generous counter space is an entertainers delight. The backyard provides plenty of room for a garden and space to enjoy our summer nights. The detached 2 car garage is 650 this includes a 180 office and other 200 room that leads to thoughts of a future rental cottage to help pay your mortgage college expenses or provide a guest quarters. This home is just minutes to downtown Willow Glen San Jose and several parks. When work calls 280 87 and Caltrain are also minutes away to help shorten your commute. This up and coming area in Willow Glen offers one of the best values in the neighborhood.""",USD,1529.0,1529.0,sqft,3.0,4.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Santa Clara County
87,95125-19591178,9,962,33839,USA,2021-06-24,0,0,Listed for sale,1624492800000.0,1589000.0,924.0,San Jose,CA,1955,1501 Grace Ave,95125.0,-121.919189453125,37.29789733886719,0,Welcome Home to this beautifully maintained Willow Glen Charmer located in a wonderful tree-lined neighborhood filled with pride of ownership. This light & bright single story 4 Bed/ 2 Bath home has been lovingly maintained offering 1720 sq ft of living space on a 7775 sq ft lot. This home boasts stainless steel appliances gleaming hardwood floors & carpetdouble-paned windows with custom shutters recessed lighting in-ceiling Sonos speakers patio speakers Ring alarm & doorbell and a separate entertainment closet for electronics. Meticulously maintained mature landscaping both front and back. Detached 2 car garage with epoxy coated flooring and much more! Close to shopping restaurants freeways. A must-see!,USD,1720.0,1720.0,sqft,2.0,4.0,0.0,0,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Santa Clara County
88,95125-19686457,9,963,33839,USA,2021-06-15,0,0,Listing removed,1624320000000.0,1250000.0,1411.0,San Jose,CA,1922,888 Pine Ave,95125.0,-121.88753509521484,37.30065536499024,0,"""Attention all investors contractors and developers. Fixer opportunity awaits. Charming bungalow in the heart of Willow Glen. Across from River Glen park. Rehab add on or new development. Two bed one bath quarter basement detached garage large lot. Current tenant pays $2700 per month and the lease ends July 31 2021. Tenant will be out by close of escrow unless buyer would like them to stay month to month. Please do not disturb tenant and do not walk on property without permission. Property needs work. Seller has a CA. Brokers license and is the owner.""",USD,886.0,886.0,sqft,1.0,2.0,0.0,0,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Santa Clara County
89,95125-19699505,9,964,33839,USA,2021-06-12,0,0,Listed for sale,1623456000000.0,799000.0,884.0,San Jose,CA,1942,375 Perrymont Ave,95125.0,-121.87041473388672,37.30060958862305,0,Great investment opportunity! Perfect for a contractor handyman or investor looking for a renovation project. Lot is zoned R-3 which may be possible for multiple units. Upper floor is a 1 bedroom 1 bath living space. First floor was originally a garage that has been converted to two bedrooms laundry room and storage space.,USD,904.0,904.0,sqft,1.0,1.0,0.0,0,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Santa Clara County
90,95125-19682527,9,965,33839,USA,2021-06-10,0,0,Listed for sale,1623283200000.0,815000.0,809.0,San Jose,CA,1971,1483 Glenpine Dr,95125.0,-121.8990478515625,37.30111312866211,0,A unique opportunity to live in the beautiful Willow Glen community. New paint and flooring to be done within 30 days and property will be off the market to view during those events for safety. First time on the market for this townhouse at Forest Glen: an established green neighborhood with a relaxed atmosphere within walking distance of shops restaurants banks schools public transportation and a library just across the street. Perfect for walkers and cyclists. Just minutes away from highway 280 and 87 for commuters. Dual-pane windows are already installed in this property: you just need to give his wonderful townhouse some TLC to make it feel like home before seller starts painting and changing carpet that might not be to your taste.,USD,1008.0,1008.0,sqft,2.0,2.0,0.0,1,0.0,0,0,0,0,0,0,TOWNHOUSE,Santa Clara County
91,95125-19691653,9,966,33839,USA,2021-06-08,0,0,Price change,1625875200000.0,2298000.0,860.0,San Jose,CA,1973,1742 Dorrance Dr,95125.0,-121.9122543334961,37.28474044799805,0,"Welcome Home! Located in the very desirable Dry Creek area of Willow Glen this spacious five bedroom home is inviting and ready to make it ""home"". The home is perfectly situated on a great corner on a very lovely street of homes. There is room for everything you have and want- large covered parking for recreational vehicles two car garage with built in cabinets and a longer driveway. The backyard features a sparkling pool and spa area built-in BBQ fridge and fire pit on a over-sized wood deck with access to the pool and the lawn- perfect for entertaining small and large gatherings. The interior home is bright and full of light- a wonderful & spacious floor plan to house all your treasures and feel all the comforts of home. *Please note that the pool does safety fence included- not shown in pictures.",USD,2673.0,2673.0,sqft,3.0,5.0,0.0,1,0.0,0,0,1,1,0,0,SINGLE_FAMILY,Santa Clara County
92,90006-250333867,9,967,12447,USA,2021-07-13,0,0,Listed for sale,1626134400000.0,1200000.0,0.0,Los Angeles,CA,1913,1758 S New England St,90006.0,-118.28734588623048,34.04148483276367,0,A great opportunity to restore these vintage units and build ADUs. The large RD1.5 street-to-alley lot presents many possibilities for developers. The area is going through a revival a rediscovery and a new type of conformity is taking hold. This is your chance!,USD,0.0,0.0,sqft,0.0,0.0,4494.0,0,0.0,0,Two,0,0,0,0,MULTI_FAMILY,Los Angeles County
93,90026-20742371,9,968,12447,USA,2021-07-13,0,0,Listed for sale,1626134400000.0,1200000.0,1961.0,Los Angeles,CA,1929,1907 Lemoyne St,90026.0,-118.25453186035156,34.087650299072266,0,Retreat into this private oasis in the heart of a vibrant & eclectic neighborhood with views of Griffith Observatory & the Hollywood sign. This unique property includes a second lot allowing room to build a custom home at the top of the lot while keeping the existing bungalow as a guest house or ADU. At the street level you will notice a custom retractable fence welcoming you into the grounds. This bungalow is wrapped in privacy being below the street level and surrounded by carefully curated landscaping creating a secluded & relaxed atmosphere. Enjoy the outdoor space with terraced entertaining areas that connect the buildings. After sunset you can continue to enjoy outdoor living with the gas firepit and landscape lighting. Coming inside the main house the interior has an open concept with vaulted ceilings and exposed beams. The kitchen boasts a Viking oven with 4 burner cooktop corian countertops a movable kitchen island and plenty of natural light. The living space flows to the bedroom with en suite bathroom. Below the main level is storage & a partially finished multipurpose room with AC & heat. The first outbuilding has a half bath inside an outdoor shower & can be used as a guest house office studio or schoolroom. The seller is putting finishing touches on several items while the home is on the market. We welcome you to come see this unique property.,USD,612.0,612.0,sqft,0.0,1.0,0.0,0,0.0,0,Two,0,0,0,0,SINGLE_FAMILY,Los Angeles County
94,90031-82883298,9,969,12447,USA,2021-07-13,0,0,Listed for sale,1626134400000.0,1500000.0,257.0,Los Angeles,CA,1949,2653 Pasadena Ave,90031.0,-118.21574401855469,34.078384399414055,0,Rare opportunity to own 6 units on a HUGE 17000+ sqft flat lot with 5 vacant units! Fixer cash only. 2653 Pasadena Ave in Lincoln Heights Los Angeles has a total of 3 buildings with 5827 sqft of living space. Rear building has four attached single-story 1 bed/1 bath units (2587 sqft) with extensive fire damage and is uninhabitable. The front building is a small office (432 sqft) with a half bath and has potential to be converted to residential (Buyer to verify w/ the city). In the middle sits a single-family home (2808 sqft) that is currently tenant-occupied and being used as 2 units. Rear building has an attached 2-car garage and communal laundry room. There is an additional 10 uncovered spaces. 8 electrical meters 8 gas meters and 1 water meter. Centrally located in Lincoln Heights and close to DTLA Pasadena Highland Park with easy access to the 5 and 110 freeways.,USD,5827.0,5827.0,Acres,0.0,0.0,5827.0,1,2.0,1,0,0,0,0,0,MULTI_FAMILY,Los Angeles County
95,90026-20739895,9,970,12447,USA,2021-07-12,0,0,Listed for sale,1626048000000.0,1595000.0,763.0,Los Angeles,CA,1909,1442 W Sunset Blvd,90026.0,-118.25348663330078,34.074729919433594,0,"""Silver Lake - Echo Park development opportunity!! The existing structure is a 2000 SF Single Family home with 4 bedrooms and 3 bathrooms on a 6500 SF C2-1VL lot. It is located on Sunset Blvd in Echo Park close to Silver Lakes Sunset Junction home to trendy dining and boutique storefronts such as Pine and Crane Montys Good Burger Intelligentsia La Colombe Erewhon and 33 Taps. The property sits on a mostly flat lot on a hill perched above Sunset Blvd with amazing panoramic and Echo Park Lake views. It is tucked away from the street with an entrance from a quiet alleyway off of Sunset. Buyer to verify feasibility and rely on their own investigations and findings. Survey report available upon request.""",USD,2090.0,2090.0,sqft,2.0,4.0,0.0,0,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Los Angeles County
96,90006-2094476557,9,971,12447,USA,2021-07-12,0,0,Listed for sale,1626048000000.0,1999000.0,0.0,los angeles,CA,0,1050 S. Bonnie Brae St,90006.0,-118.27824401855469,34.04931259155273,0,Victorian House with great potential near DTLA and Koreatown. The property is located PICO-UNION HOPZ with C Zoning for Institutional-Homes for Aged NursingHome Shelters and Much more. Has been renovated like New Paint New Floor for some area New Kitchen Floor. Currently 4 rooms are occupied and the rest of the rooms are vacant. The house will be vacant at close of escrow with a full price of the offer,USD,0.0,0.0,sqft,0.0,0.0,4959.0,0,0.0,0,0,0,0,0,0,MULTI_FAMILY,Los Angeles County
97,90026-20626050,9,972,12447,USA,2021-07-12,0,0,Listed for sale,1626048000000.0,1095000.0,0.0,Los Angeles,CA,1924,1710 Miramar St,90026.0,-118.26800537109376,34.061634063720696,0,"""1710-1712 Miramar Street remodeled gated duplex with new roof for sale. *More photos coming soon* 1710 side occupied at $3950/mo. 1712 side vacant as of 07/12/2021 and turnkey for the strategic first-time buyer or discerning investor. Each unit boasts two bedrooms + one bathroom central heating + A/C new dual pane windows natural light throughout high ceilings recessed lighting and designer finishes. Kitchen flaunts modern stainless steel appliances designer backsplash farmhouse-style sink with disposal island countertop and decorative lighting. Two separate meters. Quaint backyard lounge area. Washer-dryer hookups in structures utility room. Rapidly developing Westlake neighborhood adjacent to Echo Park Silverlake Koreatown Filipinotown DTLA. Short drive to hospitals FIDM USC Southwestern Law School. For any questions about property please *e-mail* Listing Agent.""",USD,0.0,0.0,sqft,0.0,0.0,1642.0,0,0.0,0,0,0,0,0,0,MULTI_FAMILY,Los Angeles County
98,90026-20738555,9,973,12447,USA,2021-07-12,0,0,Listed for sale,1626048000000.0,1425000.0,856.0,Los Angeles,CA,1922,637 Robinson St,90026.0,-118.2797622680664,34.07987594604492,0,Prime location in Silver Lake. Walking distance to Sunset. Updated kitchen with lots of counter space. Great for cooking. Upgraded bathrooms with dual sinks and rainfall shower heads. The kitchen living room and dining room share a spacious open floor plan with hardwood floors. The Spanish home has a massive backyard with an outdoor fire pit a built in BBQ dining area plenty of space for seating and huge vegetable garden. For privacy and security the home has gated parking with a turnaround driveway and security cameras covering the perimeter. Close to the 101 and ready to go.,USD,1665.0,1665.0,sqft,3.0,3.0,0.0,0,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Los Angeles County
99,90015-95598718,9,974,12447,USA,2021-07-11,0,0,Listed for sale,1625961600000.0,720000.0,774.0,Los Angeles,CA,2009,901 S Flower St UNIT 403,90015.0,-118.26242065429688,34.0455322265625,0,"""Admirable modern condo in the Concerto building surrounded by the most sought after area of DTLA greets you. Immaculate home with contemporary design displaying an open layout concept. This impeccable modern condo with low HOA resides on one of South Parks most sought-after LEED Certified buildings. Concerto is one of the trios of contemporary structures situated in the most vibrant area of downtown LA steps away from L.A. Live & Staples Center & minutes away from cultural landmarks. A private patio is a big plus to relax and reward yourself after a busy day. A generous bedroom is accessible through a large sliding glass door. An adjoining stylish bathroom comprises a sizable shower over tub & ample cabinet space. In addition the unit is conveniently located from amenities including a park-like recreation area complete w/ a pool spa gym BBQ cabana area Tai Chi park dog park and access to the communal areas of the sister buildings. Additionally 1 secured parking spot with plenty of guest parking and a private dog park are provided with a low HOA. Enjoy being surrounded by shops cinemas LA Live The Bloc Whole Foods Market The Staples Center and some of LAs hippest bars and restaurants.""",USD,930.0,930.0,Acres,1.0,1.0,0.0,1,1.0,1,One,0,1,0,0,CONDO,Los Angeles County
100,90006-113105198,9,975,12447,USA,2021-07-09,0,0,Sold,1592784000000.0,500000.0,526.0,Los Angeles,CA,2009,2311 W 10th St UNIT 105,90006.0,-118.28211212158205,34.053260803222656,0,Urban living in the heart of the city! This beautiful recently remodeled condo built in 2009 features 2 bedrooms 2 baths granite counters recessed lighting in a well maintained building with underground parking and security guard. Open concept kitchen/living room with full size stackable washer/dryer cabinet. Granite counter top hard wood flooring and stainless steel appliances. Only few minutes away from Downtown Los Angeles Koreatown Little Tokyo shopping dining entertainment and freeways.,USD,950.0,950.0,Acres,2.0,2.0,0.0,1,2.0,1,One,0,0,0,0,CONDO,Los Angeles County
101,90012-20740927,9,976,12447,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,619000.0,530.0,Los Angeles,CA,1976,931 New Depot St APT 12A,90012.0,-118.24591827392578,34.06625366210937,0,Fantastic 3-Bedroom Condo Unit in Prime Downtown LA Location Bordering Echo Park & Chinatown! Modern open-concept layout. Living room w/ hardwood floors & oversized windows w/ lots of natural light. Dining area w/ adjacent kitchen & breakfast bar. Master Bedroom w/ balcony. Direct access from gated garage to unit (single parking space). Central AC + heat. Gated building. Minutes to the best dining shopping & entertainment the area has to offer. Turnkey!,USD,1169.0,1169.0,Acres,2.0,3.0,0.0,0,0.0,0,0,0,0,0,0,CONDO,Los Angeles County
102,90057-20626899,9,977,12447,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,399000.0,450.0,Los Angeles,CA,1970,400 S La Fayette Park Pl APT 113,90057.0,-118.28111267089844,34.06524658203125,0,"""Location Location Location! This unit is located near Koreatown minutes from downtown LA and Silverlake USC Staples Center Dodger Stadium LA Live shopping restaurants parks metro and 101 &110 freeways. This 1 bed 1.5 bath condo features a fireplace and a large private outdoor balcony. The 400 features several amenities including a pool dry sauna residents lounge and more. Being Sold As-Is Condition.""",USD,886.0,886.0,Acres,2.0,1.0,0.0,1,1.0,1,One,0,0,0,0,CONDO,Los Angeles County
103,90026-20744697,9,978,12447,USA,2021-07-09,0,0,Price change,1625788800000.0,1590000.0,743.0,Los Angeles,CA,1923,3325 Hamilton Way,90026.0,-118.27458190917969,34.08720016479492,0,"""Envision yourself in this tri-level home in this highly coveted neighborhood of Silver Lake. This beautiful home is nestled in a desirable hillside street within walking distance to Sunset Blvd and all Silver Lake has to offer with amazing unobstructed views. Upon entering the home you walk into a beautifully appointed open concept living room dining room kitchen & family room. The many improvements include a fully renovated kitchen with quartz countertops and custom cabinets. All new bathrooms HVAC and updated plumbing and electrical. The beautifully thought out master bedroom which has his & hers closets including a master ensuite walk-in bathroom that make up the entire top floor area of the home where you can also find a reading nook. Here youll find a secondary laundry area as well. In addition there is a permitted larger bonus room with a half bath in the bottom floor with private access to the patio where you can relax and watch the sunsets after a long days work. This versatile bottom space is perfect for guests art studio work space or a yoga room. Outside enjoy your large patio with its vast array of sunshine and views for those California sunsets. Completed in 2021 this beautiful home has all the modern conveniences and trendy finishes youd expect in a Silver Lake home.""",USD,2140.0,2140.0,sqft,3.0,4.0,0.0,1,1.0,1,Three Or More,0,0,0,0,SINGLE_FAMILY,Los Angeles County
104,90026-20738918,9,979,12447,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,1545000.0,944.0,Los Angeles,CA,1926,636 N La Fayette Park Pl,90026.0,-118.27384185791016,34.077301025390625,0,"""The Ultimate in California Indoor/Outdoor Living in the heart of Silverlake. In 2017 completely renovated down to the studs by Gustavo Gubel one of Silverlakes most notable architects . Gubels focus was clean lines combining concrete walnut reclaimed floors and Carrara marble creating a modern yet warm environment .It features an open floor plan with the living dining and kitchen areas seamlessly flowing together in one open space. Multiple windows throughout with a sliding wall of glass in the dining area bringing the outdoor living experience in. No expense was spared .Chefs kitchen with large windows overlooking the landscaped yard an island with Wolf stove and oven suspended hood marble breakfast bar walnut cabinets and Sub-Zero refrigerator. 3 bedrooms/3 bath .Master has ensuite bath and floor to ceiling Carrara marble . 2nd bath with deep soaker . 3rd bedroom/bath in guest house is perched on top of the hill in the yard. Multiple outdoor options include covered outdoor dining area deck off the guest house and large front Limestone deck including indoor and out speakers making this a quintessential home for entertaining . New floors electrical roof plumbing HVAC and construction addition. This rare opportunity is an incredible value with R2 Zoning possibility of second house and ADU addition to existing residence.""",USD,1636.0,1636.0,sqft,3.0,3.0,0.0,1,1.0,1,0,0,0,0,0,SINGLE_FAMILY,Los Angeles County
105,90026-2069656437,9,980,12447,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,625000.0,637.0,Los Angeles,CA,1921,1395 Allison Ave,90026.0,-118.25232696533205,34.07354736328125,0,"""Beautifully remodeled Angeleno Heights flat! Spacious and bright first-floor two-bedroom in the heart of Echo Park at the entrance to Angelino Heights and blocks from all the life on Sunset Blvd. This charming home greets you with a picturesque covered sitting porch a perfect setting for breezy afternoons. Retreat to your very pretty and totally private gated yard under twinkling cafe lights. Inside the kitchen is stunning with timeless design: butcher block countertops brass finishes and new appliances. A formal dining area and faux fireplace in the living room really make this home sing. Two spacious bedrooms a remodeled bath with a deep tub a convenient laundry room with W/D and additional storage new ductless A/C and heat and a single car garage spot are included. Hikes and trails in Elysian Park a block away Dodger Stadium a stones throw away and blocks from local favorites such as Sage Bistro Honey Hi Ostrich Farm Guisados the Friday farmers market and Echo Park Lake. An intimate 4-unit HOA with low HOAs.""",USD,981.0,981.0,sqft,1.0,2.0,0.0,1,1.0,1,0,0,0,0,0,CONDO,Los Angeles County
106,90026-2069656436,9,981,12447,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,625000.0,614.0,Los Angeles,CA,1921,1393 Allison Ave,90026.0,-118.25226593017578,34.07352066040039,0,"""Beautifully remodeled flat in Angeleno Heights! Welcome home to beautiful views in this spacious and bright top-story two-bedroom in the heart of Echo Park at the entrance to Angelino Heights and blocks from all the life on Sunset Blvd. Perched up a flight of steps with a loft-like feel this charming home greets you with a faux fireplace formal dining area and stunning timeless design: butcher block countertops brass finishes and new appliances. Two spacious bedrooms one with a picture window overlooking Echo Park Hills a remodeled with a deep tub a convenient laundry room with W/D and additional storage new ductless A/C and heat and a single car garage spot are included. Unwind at magic hour on your private balcony or get out in the neighborhood: hikes and trails in Elysian Park a block away Dodger Stadium a stones throw away and blocks from local favorites such as Sage Bistro Honey Hi Ostrich Farm Guisados the Friday farmers market and Echo Park Lake. An intimate 4-unit HOA with low HOAs.""",USD,1018.0,1018.0,sqft,1.0,2.0,0.0,1,1.0,1,0,0,0,0,0,CONDO,Los Angeles County
107,90007-2079662801,9,982,12447,USA,2021-07-09,0,0,Price change,1625788800000.0,3700000.0,0.0,Los Angeles,CA,1912,3212 S Main St,90007.0,-118.2715072631836,34.019729614257805,0,Huge Price Improvement! Excellent Investment Opportunity with great central location. No problem renting. 27 units - 6 large one plus ones and 21 good size singles. $3700000. 10.65 GRM and 5.1% CAP. Low price per door. Adjacent downtown Los Angeles and within 2 miles of USC. 3 story walk-up center corridor newly painted professionally managed. Low rents with solid upside. Good paying tenants who care about the building. New LED installation and waterproofing in attic. Qualifies for free tankless water heater program through SoCal Gas and DWP. Located in a transitioning neighborhood with busy ongoing neighboring businesses on a wide street. Well configured with street parking. Showings with approved offer. Drive by only do not disturb tenants.,USD,0.0,0.0,sqft,0.0,0.0,15270.0,0,0.0,0,0,0,0,0,0,MULTI_FAMILY,Los Angeles County
108,90026-20744236,9,983,12447,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,849000.0,822.0,Los Angeles,CA,1922,1318 N Occidental Blvd,90026.0,-118.27066040039062,34.083236694335945,0,A fixer with tremendous potential in prime Silver Lake a block away from Silver Lake Blvd and easy walk to Sunset Junction the reservoir LA Mill and Silver Lake dog park. Upslope lot with gorgeous views. An AS-IS sale - same owners for the last 30 years and with some deferred maintenance. Great opportunity for a developer or investor - cash offers preferred. Inspection report available please call listing agent.,USD,1033.0,1033.0,sqft,1.0,3.0,0.0,0,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Los Angeles County
109,90026-20738922,9,984,12447,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,1395000.0,0.0,Los Angeles,CA,1923,717 N Benton Way,90026.0,-118.27312469482422,34.07760238647461,0,LARGE UNIT VACANT! 4 unit building in exceptional Echo Park location.Walk to Hip eats and shopping. Easy access to 101 freeway and downtown. The 2 upper units are 2 bedrooms each with very large open Living/Dining fireplace facade original details. 2 lower units are 1 bedroom each. 7 off street parking spots! Updated plumbing in 2019. Updated foundation work in 2018. Fantastic money maker and super easy to rent. Very large yard for tenant BBQs and gatherings or to build. Painted in 2019. Very good rents and some with upside potential. PLEASE DO NOT KNOCK OR DISTURB TENANTS. Drive by only. Viewings with an accepted offer.,USD,0.0,0.0,sqft,0.0,0.0,3104.0,0,0.0,0,Multi/Split,0,0,0,0,MULTI_FAMILY,Los Angeles County
